"ID","WGT"
"US00790RAB06",0.0000548961261006022
"US00791GAA58",0.0000418601067099578
"US007944AF80",0.0000295483106187938
"US007944AG63",0.0000256375048016005
"US007944AH47",0.0000398322814714132
"US00810GAC87",0.0000857480386584604
"US008252AP33",0.0000334591164359871
"US00840KAA79",0.0000592414658974836
"US00842XAA72",0.0000546064367808101
"US00846UAL52",0.0000493920290245523
"US00846UAM36",0.0000463502911667353
"US00846UAN19",0.0000792300289631382
"US008513AA19",0.000033314271776091
"US008513AB91",0.0000330245824562989
"US008513AC74",0.0000266514174208728
"US008513AD57",0.0000327348931365068
"US00867FAA66",0.0000385286795323487
"US008911BK48",0.000125290630810081
"US00909DAA19",0.000036356009633908
"US00913RAF38",0.000048522961065176
"US00914AAB89",0.0000796645629428263
